start	21	56	1	7	6
	37145	41.792821	-14.789560	9.988134e+04	1.915836e+01	56	1	18	18
	37143	42.000000	-14.906207	9.950739e+04	1.903693e+01	56	1	19	0
	36067	42.207419	-15.446456	9.955843e+04	2.270668e+01	56	1	19	6
	34985	42.542843	-15.954582	9.926376e+04	2.173931e+01	56	1	19	12
	32822	42.542860	-16.971186	9.932666e+04	2.287595e+01	56	1	19	18
	31740	42.750000	-17.509956	9.911027e+04	2.398438e+01	56	1	20	0
	30653	42.542885	-18.326761	9.928977e+04	2.201987e+01	56	1	20	6
	28487	42.542908	-19.529884	9.918639e+04	2.153428e+01	56	1	20	12
	27406	42.207503	-20.066289	9.912842e+04	2.389538e+01	56	1	20	18
	27391	41.457511	-20.729617	9.891196e+04	2.364872e+01	56	1	21	0
	26306	41.042927	-21.021428	9.898396e+04	2.336522e+01	56	1	21	6
	26299	40.707522	-21.570865	9.878571e+04	2.002523e+01	56	1	21	12
	26299	40.707522	-21.570865	9.890127e+04	2.125468e+01	56	1	21	18
	25219	40.707529	-21.917075	9.880907e+04	1.932288e+01	56	1	22	0
	25216	40.707535	-22.197876	9.900638e+04	2.153403e+01	56	1	22	6
	25217	41.042948	-22.096518	9.885552e+04	2.168230e+01	56	1	22	12
	25228	41.457530	-21.691587	9.909995e+04	2.291887e+01	56	1	22	18
	26300	41.042936	-21.471802	9.890046e+04	2.440848e+01	56	1	23	0
	27383	41.042923	-20.850261	9.885839e+04	2.441502e+01	56	1	23	6
	28457	40.292910	-20.441785	9.873886e+04	2.582805e+01	56	1	23	12
	30613	39.207472	-19.485201	9.885671e+04	2.828817e+01	56	1	23	18
	31685	38.042864	-18.693668	9.858943e+04	3.099017e+01	56	1	24	0
	33831	36.750000	-17.902389	9.846771e+04	3.622215e+01	56	1	24	6
	33822	36.000000	-18.064613	9.965652e+04	2.606946e+01	56	1	24	12
	35978	35.042824	-16.983524	1.003839e+05	2.128985e+01	56	1	24	18
	38123	33.542809	-16.265249	1.006235e+05	2.077014e+01	56	1	25	0
start	36	56	1	18	6
	170863	63.207228	-14.810787	9.992855e+04	1.716242e+01	56	1	18	6
	170857	63.207224	-15.303670	9.964127e+04	1.818335e+01	56	1	18	12
	169769	62.792631	-15.929736	9.969826e+04	2.042660e+01	56	1	18	18
	168680	62.042623	-16.503579	9.930785e+04	2.121241e+01	56	1	19	0
	167591	61.292614	-17.067936	9.930155e+04	2.198293e+01	56	1	19	6
	166510	60.957193	-17.689793	9.892387e+04	2.362919e+01	56	1	19	12
	165424	60.207187	-17.938493	9.883803e+04	2.684550e+01	56	1	19	18
	164330	59.042591	-18.220644	9.831998e+04	2.744496e+01	56	1	20	0
	164318	58.292587	-18.268540	9.777467e+04	3.116940e+01	56	1	20	6
	163231	57.207165	-18.540376	9.657576e+04	3.349408e+01	56	1	20	12
	163209	56.250000	-18.823764	9.536764e+04	3.902063e+01	56	1	20	18
	162118	54.957144	-19.200763	9.432338e+04	4.221428e+01	56	1	21	0
	159948	54.000000	-19.808897	9.439399e+04	3.970150e+01	56	1	21	6
	158854	52.707113	-20.317263	9.444566e+04	3.923669e+01	56	1	21	12
	156681	51.750000	-21.170163	9.357419e+04	4.411855e+01	56	1	21	18
	155586	51.000000	-22.062668	9.344786e+04	4.351425e+01	56	1	22	0
	153420	50.250000	-22.834128	9.448177e+04	4.283149e+01	56	1	22	6
	151260	50.250000	-24.113990	9.509302e+04	3.911001e+01	56	1	22	12
	149110	50.456998	-25.293520	9.569102e+04	3.885888e+01	56	1	22	18
	148036	51.206982	-26.369127	9.572714e+04	3.883189e+01	56	1	23	0
	146970	52.500000	-27.257962	9.581029e+04	3.955001e+01	56	1	23	6
	146995	54.206987	-27.778347	9.654551e+04	3.861294e+01	56	1	23	12
	148087	55.706998	-28.025744	9.725596e+04	3.371719e+01	56	1	23	18
	148108	57.207013	-28.131974	9.752408e+04	3.108133e+01	56	1	24	0
	149196	58.500000	-28.087868	9.776918e+04	3.370306e+01	56	1	24	6
	149212	59.457033	-28.327590	9.704131e+04	3.415611e+01	56	1	24	12
	149224	60.207043	-28.197454	9.771265e+04	2.999334e+01	56	1	24	18
	149237	61.292465	-28.257014	9.746490e+04	3.198280e+01	56	1	25	0
	149246	62.042470	-28.425978	9.720670e+04	3.215500e+01	56	1	25	6
	149260	63.207063	-28.875313	9.651902e+04	3.442363e+01	56	1	25	12
	148193	64.292475	-29.618287	9.617984e+04	3.611940e+01	56	1	25	18
	148205	65.792479	-30.439597	9.624545e+04	3.766342e+01	56	1	26	0
	146070	67.500000	-31.687721	9.589555e+04	3.874768e+01	56	1	26	6
	143944	69.957076	-33.581290	9.612410e+04	3.885412e+01	56	1	26	12
	141819	73.500000	-35.806856	9.633698e+04	4.124496e+01	56	1	26	18
	138632	77.792540	-38.566999	9.744530e+04	3.179397e+01	56	1	27	0
start	10	56	1	18	18
	658486	314.229841	41.714577	9.830833e+04	2.001553e+01	56	1	18	18
	660658	314.219214	43.259180	9.706745e+04	2.778749e+01	56	1	19	0
	659582	315.348483	43.047676	9.658934e+04	3.097009e+01	56	1	19	6
	656358	317.319564	42.234104	9.647360e+04	3.352838e+01	56	1	19	12
	653135	320.144955	41.197535	9.676020e+04	3.040115e+01	56	1	19	18
	649910	323.311797	39.993747	9.724986e+04	3.208996e+01	56	1	20	0
	128305	327.206792	39.111422	9.769252e+04	3.106292e+01	56	1	20	6
	126182	331.292288	38.502229	9.832895e+04	3.032511e+01	56	1	20	12
	125144	335.042348	38.691618	9.855148e+04	2.576066e+01	56	1	20	18
	124109	338.792402	39.064154	9.885963e+04	2.575752e+01	56	1	21	0
start	45	56	1	19	0
	168263	116.792790	-16.857402	9.915774e+04	1.525544e+01	56	1	19	0
	168256	116.457381	-17.400570	9.885077e+04	1.534553e+01	56	1	19	6
	168256	116.457381	-17.400570	9.891232e+04	1.486264e+01	56	1	19	12
	168249	116.250000	-17.429908	9.862809e+04	1.987570e+01	56	1	19	18
	167170	115.707383	-17.887164	9.862109e+04	2.092309e+01	56	1	20	0
	167162	115.292795	-17.945043	9.831556e+04	2.118806e+01	56	1	20	6
	167150	114.542795	-18.358737	9.831279e+04	2.528468e+01	56	1	20	12
	167142	114.000000	-18.432024	9.803445e+04	2.245239e+01	56	1	20	18
	166068	114.000000	-18.625088	9.807084e+04	2.490409e+01	56	1	21	0
	166052	113.042797	-19.260633	9.783147e+04	2.478789e+01	56	1	21	6
	164971	112.707390	-20.010320	9.793845e+04	2.572125e+01	56	1	21	12
	163894	112.707393	-20.400762	9.776392e+04	2.567882e+01	56	1	21	18
	163882	111.957394	-20.819001	9.783810e+04	2.455237e+01	56	1	22	0
	162794	111.542811	-21.585873	9.775274e+04	2.255003e+01	56	1	22	6
	161716	111.207401	-22.025374	9.796384e+04	2.140215e+01	56	1	22	12
	161713	111.207404	-22.344785	9.791814e+04	1.935567e+01	56	1	22	18
	160631	110.792816	-22.598594	9.819507e+04	1.980764e+01	56	1	23	0
	160626	111.000000	-23.088537	9.824990e+04	1.826031e+01	56	1	23	6
	159559	111.207413	-23.257336	9.849420e+04	1.864451e+01	56	1	23	12
	159556	111.207415	-23.455260	9.841912e+04	2.005529e+01	56	1	23	18
	160633	111.207411	-23.059676	9.860746e+04	2.060411e+01	56	1	24	0
	160635	111.750000	-22.982836	9.856465e+04	2.124386e+01	56	1	24	6
	161723	112.292821	-22.192927	9.870887e+04	2.316599e+01	56	1	24	12
	162803	112.292814	-21.482842	9.873188e+04	2.135316e+01	56	1	24	18
	163886	112.292805	-20.456930	9.898834e+04	2.124932e+01	56	1	25	0
	164963	112.292801	-20.065596	9.892136e+04	1.934823e+01	56	1	25	6
	164964	112.500000	-20.038096	9.907773e+04	1.853767e+01	56	1	25	12
	163890	112.500000	-20.233410	9.898163e+04	1.839323e+01	56	1	25	18
	163885	111.957391	-20.501623	9.888106e+04	2.115528e+01	56	1	26	0
	163882	111.957394	-20.819001	9.859048e+04	2.098122e+01	56	1	26	6
	162805	111.957397	-21.211554	9.858630e+04	2.279510e+01	56	1	26	12
	162797	111.542808	-21.267401	9.827862e+04	2.376685e+01	56	1	26	18
	162796	111.207394	-21.311811	9.849406e+04	2.072558e+01	56	1	27	0
	162789	111.000000	-21.338925	9.845908e+04	2.075811e+01	56	1	27	6
	162788	110.792805	-21.365748	9.857565e+04	2.270635e+01	56	1	27	12
	163864	110.457388	-21.013095	9.847263e+04	2.467696e+01	56	1	27	18
	163860	110.250000	-20.718737	9.867698e+04	2.215788e+01	56	1	28	0
	163862	110.042795	-20.545864	9.864904e+04	2.131705e+01	56	1	28	6
	164936	110.042793	-20.348038	9.891320e+04	2.186021e+01	56	1	28	12
	164935	109.707379	-20.387599	9.903715e+04	2.001012e+01	56	1	28	18
	164929	108.957374	-20.151934	9.931791e+04	1.749705e+01	56	1	29	0
	164922	108.750000	-20.174846	9.934838e+04	1.633471e+01	56	1	29	6
	164920	108.207371	-20.233617	9.957489e+04	1.631561e+01	56	1	29	12
	164908	107.457370	-20.635868	9.963919e+04	1.541250e+01	56	1	29	18
	164891	106.292778	-20.752651	9.985052e+04	1.538520e+01	56	1	30	0
start	24	56	1	26	12
	171907	60.207230	-13.752941	9.946228e+04	2.065653e+01	56	1	26	12
	169738	59.457216	-14.971986	9.945297e+04	2.180732e+01	56	1	26	18
	169734	60.000000	-15.532269	9.894721e+04	2.517519e+01	56	1	27	0
	169732	59.457211	-15.450727	9.890616e+04	2.587941e+01	56	1	27	6
	167561	58.292613	-16.108107	9.840459e+04	2.827236e+01	56	1	27	12
	166472	57.542604	-16.636249	9.821512e+04	2.908417e+01	56	1	27	18
	165379	56.457179	-17.271427	9.766040e+04	2.971190e+01	56	1	28	0
	164281	54.957167	-17.624293	9.737752e+04	3.318366e+01	56	1	28	6
	163183	53.457155	-17.947514	9.615001e+04	3.544770e+01	56	1	28	12
	162083	52.292552	-18.599190	9.489905e+04	4.120068e+01	56	1	28	18
	159911	50.792536	-19.033966	9.354503e+04	4.403532e+01	56	1	29	0
	157732	48.957097	-19.785870	9.556152e+04	4.506461e+01	56	1	29	6
	156628	47.457074	-20.408145	9.828049e+04	3.739738e+01	56	1	29	12
	153362	45.542445	-21.621006	9.888170e+04	2.964828e+01	56	1	29	18
	20921	44.043011	-23.602020	9.927853e+04	2.360460e+01	56	1	30	0
	18745	42.957626	-25.245145	9.963768e+04	2.309624e+01	56	1	30	6
	16579	42.957658	-26.524339	9.945511e+04	2.397737e+01	56	1	30	12
	13334	43.293115	-28.051460	9.954904e+04	2.334538e+01	56	1	30	18
	11174	44.043162	-29.356689	9.925053e+04	2.406742e+01	56	1	31	0
	7938	45.000000	-30.644548	9.899127e+04	2.626941e+01	56	1	31	6
	136103	47.042187	-32.197382	9.853233e+04	2.898849e+01	56	1	31	12
	135050	49.292182	-33.808926	9.841968e+04	3.130234e+01	56	1	31	18
	134004	52.500000	-36.057394	9.812261e+04	3.417092e+01	56	2	1	0
	131912	57.542217	-38.685096	9.809534e+04	3.545419e+01	56	2	1	6
start	20	56	1	28	6
	41116	11.457324	-16.188585	1.001885e+05	1.512046e+01	56	1	28	6
	42185	11.042736	-16.006646	9.995501e+04	1.892407e+01	56	1	28	12
	42182	10.292732	-15.508838	9.987124e+04	1.946910e+01	56	1	28	18
	43257	9.750000	-14.792906	9.948548e+04	1.931597e+01	56	1	29	0
	44325	9.000000	-14.618443	9.958135e+04	1.921758e+01	56	1	29	6
	44326	8.457311	-14.306577	9.947916e+04	2.204325e+01	56	1	29	12
	44320	7.707309	-14.126443	9.933350e+04	2.169565e+01	56	1	29	18
	45381	6.750000	-13.949189	9.883118e+04	2.524914e+01	56	1	30	0
	45380	6.542720	-13.954840	9.902191e+04	2.383573e+01	56	1	30	6
	45371	5.792718	-13.973820	9.890891e+04	2.319398e+01	56	1	30	12
	44285	5.042717	-14.197079	9.893891e+04	2.497494e+01	56	1	30	18
	44274	4.500000	-14.414588	9.918577e+04	2.245541e+01	56	1	31	0
	44265	3.750000	-14.427634	9.936156e+04	2.145682e+01	56	1	31	6
	44252	2.792713	-14.775909	9.942644e+04	2.181395e+01	56	1	31	12
	43163	2.042711	-15.198077	9.942074e+04	2.167001e+01	56	1	31	18
	43150	0.957296	-15.540643	9.947191e+04	2.115083e+01	56	2	1	0
	43141	0.207294	-15.542610	9.932669e+04	2.068150e+01	56	2	1	6
	42052	359.457292	-15.956614	9.949081e+04	2.041403e+01	56	2	1	12
	42040	358.707290	-16.288780	9.966226e+04	1.923651e+01	56	2	1	18
	40954	357.957288	-16.490084	9.994730e+04	1.817019e+01	56	2	2	0
start	10	56	1	30	0
	158712	131.250000	-19.898222	1.001974e+05	1.458893e+01	56	1	30	0
	160836	128.250000	-19.446118	9.994184e+04	1.421883e+01	56	1	30	12
	161896	126.207450	-19.296808	9.959699e+04	1.557666e+01	56	1	30	18
	162948	124.500000	-19.318117	9.986148e+04	1.573607e+01	56	1	31	0
	162928	122.457436	-19.743770	9.966823e+04	1.282581e+01	56	1	31	6
	163983	120.750000	-19.409590	9.976119e+04	1.241249e+01	56	1	31	12
	163973	119.792833	-19.585361	9.969366e+04	1.426008e+01	56	1	31	18
	163957	117.957411	-19.601426	9.985499e+04	1.624833e+01	56	2	1	0
	163935	116.250000	-19.688019	9.967627e+04	1.506130e+01	56	2	1	6
	165001	114.957394	-19.381383	9.983159e+04	1.418817e+01	56	2	1	12
start	13	56	1	31	12
	401364	314.457752	-29.184439	9.888570e+04	1.963179e+01	56	1	31	12
	9030	315.206824	-29.407068	9.889579e+04	1.730274e+01	56	1	31	18
	7948	315.542218	-30.212134	9.901587e+04	1.906267e+01	56	2	1	0
	6864	315.206785	-30.734975	9.884683e+04	1.737796e+01	56	2	1	6
	5784	315.000000	-31.128880	9.893216e+04	1.744443e+01	56	2	1	12
	5785	315.206771	-31.220128	9.881080e+04	1.645867e+01	56	2	1	18
	6861	315.542189	-31.181256	9.895790e+04	1.589293e+01	56	2	2	0
	6877	315.956794	-30.872365	9.899196e+04	1.435598e+01	56	2	2	6
	7963	316.706803	-31.002515	9.937133e+04	1.655261e+01	56	2	2	12
	7979	317.792235	-30.956089	9.958727e+04	1.411817e+01	56	2	2	18
	9088	319.706852	-31.018502	1.001730e+05	1.425314e+01	56	2	3	6
	9097	320.456857	-31.296339	1.005026e+05	1.411528e+01	56	2	3	12
	9107	321.542275	-31.687882	1.005629e+05	1.114993e+01	56	2	3	18
start	17	56	2	3	0
	40906	354.207277	-16.626704	9.961450e+04	2.322235e+01	56	2	3	0
	40897	353.457275	-16.604497	9.944148e+04	2.375204e+01	56	2	3	6
	40877	352.292684	-16.897564	9.968392e+04	2.287551e+01	56	2	3	12
	40860	351.000000	-16.844847	9.967541e+04	2.162248e+01	56	2	3	18
	39768	350.250000	-17.551609	9.945864e+04	2.570816e+01	56	2	4	0
	38674	348.957256	-18.222281	9.891619e+04	3.040419e+01	56	2	4	6
	36494	347.792660	-19.294985	9.917009e+04	2.977961e+01	56	2	4	12
	34314	346.500000	-20.468483	9.926924e+04	2.814049e+01	56	2	4	18
	33218	345.542639	-21.325361	9.932157e+04	2.853145e+01	56	2	5	0
	31042	344.457213	-22.687805	9.919452e+04	2.901519e+01	56	2	5	6
	28859	343.292608	-24.025167	9.931796e+04	3.007725e+01	56	2	5	12
	26683	342.207178	-25.353888	9.911399e+04	3.039826e+01	56	2	5	18
	24508	341.457161	-26.711633	9.899977e+04	3.233047e+01	56	2	6	0
	22331	341.042553	-28.434839	9.924161e+04	3.115824e+01	56	2	6	6
	20157	340.500000	-29.811541	9.926466e+04	3.062706e+01	56	2	6	12
	17999	341.042523	-31.355313	9.977617e+04	2.937169e+01	56	2	6	18
	15845	341.792518	-32.607424	1.002379e+05	2.413799e+01	56	2	7	0
start	34	56	2	17	12
	170833	60.957223	-14.703657	9.931923e+04	1.859453e+01	56	2	17	12
	169755	61.500000	-15.449319	9.952978e+04	1.670113e+01	56	2	17	18
	168672	61.500000	-16.424410	9.941438e+04	1.523574e+01	56	2	18	6
	168670	60.957207	-16.343755	9.918598e+04	1.646895e+01	56	2	18	12
	168674	61.292624	-16.092677	9.933111e+04	1.480178e+01	56	2	18	18
	168684	62.250000	-16.230077	9.902895e+04	1.502713e+01	56	2	19	0
	168678	61.500000	-15.936428	9.908466e+04	1.842859e+01	56	2	19	6
	169751	61.292628	-15.720854	9.882756e+04	2.087773e+01	56	2	19	12
	169752	61.500000	-15.750370	9.894658e+04	2.142927e+01	56	2	19	18
	168671	61.292621	-16.393767	9.871247e+04	1.989055e+01	56	2	20	0
	168665	60.542623	-15.981926	9.880165e+04	2.134431e+01	56	2	20	6
	168670	60.957207	-16.343755	9.855616e+04	2.197358e+01	56	2	20	12
	167582	60.542612	-16.951250	9.871912e+04	2.270832e+01	56	2	20	18
	166507	60.207196	-17.082924	9.845752e+04	2.304900e+01	56	2	21	0
	165417	60.000000	-17.903619	9.861927e+04	2.133475e+01	56	2	21	6
	164340	60.000000	-18.388665	9.841450e+04	2.001441e+01	56	2	21	12
	164333	59.792587	-18.838031	9.850808e+04	1.955376e+01	56	2	21	18
	163253	59.792579	-19.509892	9.821391e+04	2.081485e+01	56	2	22	0
	162172	59.457156	-20.119798	9.825134e+04	2.107990e+01	56	2	22	6
	161092	59.457148	-20.793210	9.790302e+04	2.311063e+01	56	2	22	12
	158931	59.250000	-21.613064	9.789259e+04	2.305652e+01	56	2	22	18
	157850	59.042538	-22.246039	9.751523e+04	2.644070e+01	56	2	23	0
	156769	58.707114	-22.850765	9.746376e+04	2.901919e+01	56	2	23	6
	155689	58.707104	-23.528373	9.694169e+04	3.222821e+01	56	2	23	12
	154606	58.707090	-24.396468	9.652391e+04	3.390781e+01	56	2	23	18
	153515	58.292485	-25.286432	9.641796e+04	3.335017e+01	56	2	24	0
	151349	57.542463	-26.162404	9.704962e+04	3.176966e+01	56	2	24	6
	150260	56.792447	-26.651733	9.746560e+04	3.073202e+01	56	2	24	12
	149167	55.707011	-27.343910	9.811856e+04	2.877793e+01	56	2	24	18
	146996	54.542400	-27.877575	9.837417e+04	2.502496e+01	56	2	25	0
	144826	53.456954	-28.906084	9.876237e+04	2.479222e+01	56	2	25	6
	142650	52.500000	-29.959361	9.875012e+04	2.375661e+01	56	2	25	12
	140488	51.956883	-31.144831	9.897846e+04	2.252511e+01	56	2	25	18
	138313	51.206832	-32.760666	9.898228e+04	2.198970e+01	56	2	26	0
start	33	56	2	18	12
	170205	99.000000	-17.255212	9.949502e+04	1.697597e+01	56	2	18	12
	170205	99.000000	-17.255212	9.949121e+04	1.933561e+01	56	2	18	18
	171289	99.207320	-16.835636	9.949888e+04	2.001484e+01	56	2	19	0
	171289	99.207320	-16.835636	9.939634e+04	1.695870e+01	56	2	19	6
	170212	99.207321	-17.245805	9.941699e+04	1.822673e+01	56	2	19	12
	170212	99.207321	-17.245805	9.939223e+04	1.758887e+01	56	2	19	18
	170204	98.792733	-17.264405	9.934297e+04	2.001786e+01	56	2	20	0
	170204	98.792733	-17.264405	9.918701e+04	1.960947e+01	56	2	20	6
	170204	98.792733	-17.264405	9.907676e+04	2.060921e+01	56	2	20	12
	170207	98.792733	-17.059108	9.886859e+04	2.170824e+01	56	2	20	18
	170204	98.792733	-17.264405	9.866573e+04	2.471786e+01	56	2	21	0
	170204	98.792733	-17.264405	9.847873e+04	2.345300e+01	56	2	21	6
	170203	98.457319	-17.278828	9.846805e+04	2.402271e+01	56	2	21	12
	170203	98.457319	-17.278828	9.823991e+04	2.556309e+01	56	2	21	18
	170192	98.042732	-17.628595	9.800823e+04	2.705357e+01	56	2	22	0
	170191	97.707318	-17.641989	9.797088e+04	2.711964e+01	56	2	22	6
	169109	97.292730	-17.863678	9.779169e+04	2.944513e+01	56	2	22	12
	170174	96.542727	-17.684075	9.777798e+04	3.148922e+01	56	2	22	18
	170166	96.000000	-17.701343	9.789931e+04	3.145547e+01	56	2	23	0
	169082	95.042723	-17.934800	9.803101e+04	2.944573e+01	56	2	23	6
	169073	94.292720	-17.952749	9.832960e+04	2.854903e+01	56	2	23	12
	169053	93.000000	-18.183985	9.856187e+04	2.806842e+01	56	2	23	18
	169040	92.042714	-18.531729	9.857761e+04	2.759804e+01	56	2	24	0
	169030	90.957297	-18.540296	9.883950e+04	2.479526e+01	56	2	24	6
	169024	90.207294	-18.207182	9.918278e+04	2.128136e+01	56	2	24	12
	169016	89.792706	-18.207182	9.943267e+04	1.844289e+01	56	2	24	18
	169015	89.457292	-18.206530	9.959828e+04	1.782252e+01	56	2	25	0
	169016	89.792706	-18.207182	9.968905e+04	1.750801e+01	56	2	25	6
	169017	90.000000	-18.207293	9.971707e+04	1.647680e+01	56	2	25	12
	170104	90.207294	-17.457186	9.977603e+04	1.671246e+01	56	2	25	18
	172270	90.957296	-16.290554	9.973271e+04	1.812104e+01	56	2	26	6
	173359	91.707298	-15.536141	9.965870e+04	1.740185e+01	56	2	26	12
	174455	92.792712	-14.233764	9.963805e+04	1.652995e+01	56	2	27	0
start	21	56	2	23	6
	422875	311.792860	-17.161769	1.002816e+05	1.458189e+01	56	2	23	6
	423938	311.250000	-17.131655	1.004330e+05	1.085666e+01	56	2	23	12
	425014	311.042846	-16.580842	1.002973e+05	1.329674e+01	56	2	24	0
	423927	309.957441	-17.446065	1.002380e+05	1.136502e+01	56	2	24	12
	422853	309.957447	-17.784290	1.000726e+05	1.390090e+01	56	2	24	18
	422853	309.957447	-17.784290	1.001973e+05	1.423265e+01	56	2	25	0
	422843	309.750000	-18.109577	1.001485e+05	1.466394e+01	56	2	25	6
	420694	309.542878	-18.949261	1.000345e+05	1.346832e+01	56	2	25	18
	421758	308.457455	-18.767742	1.001040e+05	1.425032e+01	56	2	26	6
	421750	308.042867	-18.867526	1.002310e+05	1.425827e+01	56	2	26	12
	421747	308.042872	-19.148838	9.990934e+04	1.335185e+01	56	2	26	18
	421742	307.500000	-18.996619	1.000511e+05	1.506153e+01	56	2	27	0
	422810	306.750000	-18.536094	9.960659e+04	1.965080e+01	56	2	27	6
	422810	306.750000	-18.536094	9.952211e+04	2.144739e+01	56	2	27	12
	422809	306.542854	-18.582589	9.965255e+04	1.818333e+01	56	2	27	18
	423885	306.207431	-18.020064	9.977732e+04	1.808526e+01	56	2	28	0
	424952	306.000000	-17.712494	9.946435e+04	1.967479e+01	56	2	28	6
	424955	306.000000	-17.428085	9.942965e+04	2.608424e+01	56	2	28	12
	423888	306.207428	-17.844092	9.946694e+04	2.334836e+01	56	2	28	18
	423897	306.957430	-17.682363	9.990034e+04	1.887813e+01	56	3	1	0
	423896	307.500000	-17.736990	9.990970e+04	1.917250e+01	56	3	1	6
start	39	56	2	28	12
	167650	65.457215	-17.159905	1.000173e+05	1.403609e+01	56	2	28	12
	168710	64.292630	-16.508231	1.001548e+05	1.481574e+01	56	2	28	18
	168705	63.750000	-16.246736	9.978677e+04	1.715947e+01	56	3	1	0
	169770	63.000000	-15.957767	9.987353e+04	1.717526e+01	56	3	1	6
	169771	62.457219	-15.580614	9.958539e+04	1.650764e+01	56	3	1	12
	169755	61.500000	-15.449319	9.964372e+04	2.110738e+01	56	3	1	18
	169748	60.542631	-15.129136	9.922371e+04	2.403839e+01	56	3	2	0
	170812	59.457218	-14.789482	9.928534e+04	2.333904e+01	56	3	2	6
	169722	58.500000	-14.828939	9.901092e+04	2.514486e+01	56	3	2	12
	169712	57.542627	-14.681717	9.896941e+04	2.684664e+01	56	3	2	18
	169691	56.042623	-14.619769	9.849478e+04	2.909764e+01	56	3	3	0
	169671	54.750000	-14.685967	9.840866e+04	2.959650e+01	56	3	3	6
	168579	53.250000	-14.592631	9.766534e+04	3.047171e+01	56	3	3	12
	168568	51.957199	-14.353460	9.693438e+04	3.486816e+01	56	3	3	18
	168545	50.792605	-14.569470	9.589712e+04	4.455590e+01	56	3	4	0
	167454	49.500000	-14.473438	9.803526e+04	3.717115e+01	56	3	4	6
	166349	47.792586	-15.121803	9.887846e+04	3.036287e+01	56	3	4	12
	165262	46.707166	-15.190803	9.924432e+04	3.114560e+01	56	3	4	18
	164162	45.542565	-15.736862	9.918588e+04	2.892853e+01	56	3	5	0
	33928	44.457440	-16.054162	9.956122e+04	3.106841e+01	56	3	5	6
	33916	43.707445	-16.508312	9.923260e+04	2.825397e+01	56	3	5	12
	32830	42.957447	-16.864488	9.921481e+04	2.652624e+01	56	3	5	18
	32810	41.792863	-17.327438	9.891173e+04	2.807049e+01	56	3	6	0
	32793	40.500000	-17.651246	9.897009e+04	3.021652e+01	56	3	6	6
	32783	39.542860	-17.884816	9.831320e+04	3.108939e+01	56	3	6	12
	32772	39.000000	-18.292207	9.809571e+04	3.496379e+01	56	3	6	18
	31681	37.707453	-18.947497	9.691534e+04	3.658469e+01	56	3	7	0
	31661	36.542869	-19.505628	9.615915e+04	3.764012e+01	56	3	7	6
	31643	35.042865	-19.848545	9.639929e+04	3.941446e+01	56	3	7	12
